Title,Author,URL
Joe Biden Accidentally Slips Tongue into Mother’s Ear,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/joe-biden-accidentally-slips-tongue-into-mothers-ear/
"Two Brothers with a Dream, a Dog, and Their Grandmother’s Secret Recipe File for Bankruptcy",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/two-brothers-with-a-dream-a-dog-and-their-grandmothers-secret-recipe-file-for-bankruptcy/
Obama Library to Replace South Side,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/obama-library-to-replace-south-side/
I Fundamentally Misunderstood the Concept of Airbnb: An Apology,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/i-fundamentally-misunderstood-the-concept-of-airbnb-an-apology/
It Only Hurts Until You Man Up and Get Over It,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/it-only-hurts-until-you-man-up-and-get-over-it/
Amazon Announces Plans to Ship Consumers Directly to Product,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/amazon-announces-plans-to-ship-consumers-directly-to-product/
UCPD Seeks Budget Approval For Meddling Kids and Dumb Dog,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/ucpd-seeks-budget-approval-for-meddling-kids-and-dumb-dog/
20 Ways to Please Your Man,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/20-ways-to-please-your-man/
"New Realistic Barbie to Have Anxiety, Depression",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/new-realistic-barbie-to-have-anxiety-depression/
I Ate Mascara For Six Days and It Made Me Very Sick,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/i-ate-mascara-for-six-days-and-it-made-me-very-sick/
It Happened to Me: My One-Year-Old Stopped Thinking I Was Sexy,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/it-happened-to-me-my-one-year-old-stopped-thinking-i-was-sexy/
Critics Call Yoga in Schools “Discriminatory” Against Kids Who Do That Fast Leg-Shaking Thing,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/critics-call-yoga-in-schools-discriminatory-against-kids-who-do-that-fast-leg-shaking-thing/
None of Us Have Ever Had Sex,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/none-of-us-have-ever-had-sex/
"Five Sex Tips So Good, You’ll Forget You’ve Never Had a Vaginal Orgasm",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/five-sex-tips-so-good-youll-forget-youve-never-had-a-vaginal-orgasm/
Does the Color of the Dress Matter in Post-Racial America?,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/does-the-color-of-the-dress-matter-in-post-racial-america/
It Happened to Me: My Palm Reader Was a Murderer,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/it-happened-to-me-my-palm-reader-was-a-murderer/
8 Ways to Improve Your Marriage Without Ever Speaking Ever,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/8-ways-to-improve-your-marriage-without-ever-speaking-ever/
Real Man Speaks: Telling My Girlfriend To Calm Down Works Literally Every Time,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/real-man-speaks-telling-my-girlfriend-to-calm-down-works-literally-every-time/
Horoscopes,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/horoscopes/
Will Punching Through The Glass Ceiling Harm My Unborn Fetus?,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/will-punching-through-the-glass-ceiling-harm-my-unborn-fetus/
Forlorn Obama Spends Weekend Going Through Hope Chest,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/forlorn-obama-spends-weekend-going-through-hope-chest/
"Why, I Think I’ll Vote for Bernie Sanders",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/why-i-think-ill-vote-for-bernie-sanders/
Hookup Culture Doesn’t Exist,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/hookup-culture-doesnt-exist/
Restaurant Patron Haunted by What Could Have Been,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/restaurant-patron-haunted-by-what-could-have-been/
An Exclusive Interview with My Least Favorite Neighbor,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/an-exclusive-interview-with-my-least-favorite-neighbor/
Scientists Determine You Won’t Finish This Article Because It About Science,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/scientists-determine-you-wont-finish-this-article-because-it-about-science/
"For First Time, More Graduates Expected to Cry at Graduation than Parents",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/for-first-time-more-graduates-expected-to-cry-at-graduation-than-parents/
Michelle Obama Releases Pack of Dogs to Chase Obese Children,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/michelle-obama-releases-pack-of-dogs-to-chase-obese-children/
What’s Better Than A Vaccine?,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/whats-better-than-a-vaccine/
Gay Marriage Stance Added to Official List of Yoga Poses,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/gay-marriage-stance-added-to-official-list-of-yoga-poses/
Area Youth Wastes First Wet Dream on Mrs. MacNeilson,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/area-youth-wastes-first-wet-dream-on-mrs-macneilson/
Study: Fear of Snakes “Totally Reasonable”,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/study-fear-of-snakes-totally-reasonable/
MIT Scientists Unsure What You Did in Chem Lab,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/mit-scientists-unsure-what-you-did-in-chem-lab/
Anyone You Don’t See Right Now Might Be Dead,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/anyone-you-dont-see-right-now-might-be-dead/
Top Nine Most Common Sexual Fetishes,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/top-nine-most-common-sexual-fetishes/
Date Ruined by Date,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/date-ruined-by-date/
"She’s Not My Girlfriend, Mom",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/shes-not-my-girlfriend-mom/
What Are We Splurging on This Week?,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/what-are-we-splurging-on-this-week/
Victims’ Families Find Comfort in Protracted Legal Battle,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/victims-families-find-comfort-in-protracted-legal-battle/
Admissions Report: 90% of Incoming First-years had Life-changing Experience in Africa,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/admissions-report-90-of-incoming-first-years-had-life-changing-experience-in-africa/
Area Man Dies of Zumba,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/area-man-dies-of-zumba/
Condom Czar Expands Westward into Condom Ukraine,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/condom-czar-expands-westward-into-condom-ukraine/
Study Finds Wild West Themed Party Not Going to be Very Good,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/study-finds-wild-west-themed-party-not-going-to-be-very-good/
"Will You be a That Kid, or are You Already a That Kid?",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/will-you-be-a-that-kid-or-are-you-already-a-that-kid/
Words With the Highest Social Capital,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/words-with-the-highest-social-capital/
Alpha Phi Omega,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/alpha-phi-omega/
The Shady Dealer’s Guide to Rationalizing Housecest,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/the-shady-dealers-guide-to-rationalizing-housecest/
So You’ve Challenged Your RA to a Fight to the Death,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/so-youve-challenged-your-ra-to-a-fight-to-the-death/
Dressing for Your Major,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/dressing-for-your-major/
Other things you can Add/Drop,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/other-things-you-can-add-drop/
10 Organic Ways to Start a Conversation,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/10-organic-ways-to-start-a-conversation/
How to Smoke a Cigarette,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/how-to-smoke-a-cigarette/
How Enthusiastic to Sound on the Phone with Your Parents,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/how-enthusiastic-to-sound-on-the-phone-with-your-parents/
Suggested Accessories for Sleeping in the Lounge,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/suggested-accessories-for-sleeping-in-the-lounge/
First Year Frantically Struggles to Acquire Phone Numbers,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/first-year-frantically-struggles-to-acquire-phone-numbers/
Security Alert: Summer in Review,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/security-alert-summer-in-review/
Top 7 Most Creative House Themes,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/top-7-most-creative-house-themes/
A One-Star Review of My New “Bad Cop” RA,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/a-one-star-review-of-my-new-bad-cop-ra/
Roommate Apparently Gone Hunting,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/roommate-apparently-gone-hunting/
"Trauma Center: Progress, But the Fight Does End Here",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/trauma-center-progress-but-the-fight-does-end-here/
Botany Pond Opens For New Year of Swimming,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/botany-pond-opens-for-new-year-of-swimming/
CNN to Model Next Presidential Debate after the Hunger Games,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/cnn-to-model-next-presidential-debate-after-the-hunger-games/
Donor offers 500 million to rename House Fuck,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/donor-offers-500-million-to-rename-house-fuck/
"Pearson Institute Established to Resolve Global Conflict Between Econ Majors, Rest of World",Breck Radulovic,https://chicagoshadydealer.com/index.php/2013/03/16/pearson-institute-established-to-resolve-global-conflict-between-econ-majors-rest-of-world/
Rattling Radiator Actually Maintenance Worker Trapped in Wall,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/rattling-radiator-actually-maintenance-worker-trapped-in-wall/
Panera to Stop Selling GMOs After Seeing Convincing Facebook Post,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/panera-to-stop-selling-gmos-after-seeing-convincing-facebook-post/
I am Thankful for my Liberal Arts Education,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/i-am-thankful-for-my-liberal-arts-education/
A Guide to Frat Parties,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/a-guide-to-frat-parties/
Bernie Sanders Accidentally Sits in Audience during Democratic Debate,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/bernie-sanders-accidentally-sits-in-audience-during-democratic-debate/
Meet the Guy Who Likes Pot so Much He Smokes It in the Hospital,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/meet-the-guy-who-likes-pot-so-much-he-smokes-it-in-the-hospital/
First Year Hides Girlfriend from Parents,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/first-year-hides-girlfriend-from-parents/
"Jim Webb Eats Large, Sloppy Sandwich",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/jim-webb-eats-large-sloppy-sandwich/
Practical Guide to Being a Fuckboy,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/practical-guide-to-being-a-fuckboy/
Obama Weds Shinzo Abe in Trans-Pacific Partnership,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/obama-weds-shinzo-abe-in-trans-pacific-partnership/
7 Weirdest Things You’ll Find in the Basements of Academic Buildings,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/7-weirdest-things-youll-find-in-the-basements-of-academic-buildings/
Economics Major Enlightens Bernie Sanders,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/economics-major-enlightens-bernie-sanders/
Number Without Units Hilarious,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/number-without-units-hilarious/
Used Tissue Re-evaluated,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/used-tissue-re-evaluated/
Math Major Has Nothing Left to Prove,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/math-major-has-nothing-left-to-prove/
I Heard Our Football Team Might Actually be Pretty Good This Year,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/i-heard-our-football-team-might-actually-be-pretty-good-this-year/
First Year Shocked to Lose 2019 Class Council Race After Convincing Chalk Drawings,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/first-year-shocked-to-lose-2019-class-council-race-after-convincing-chalk-drawings/
Weird Thing Hot,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/weird-thing-hot/
Introvert Redefines Meaning of “Solo” Cup,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/introvert-redefines-meaning-of-solo-cup/
Giggling Economists Report Fishing Industry Floundering,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/giggling-economists-report-fishing-industry-floundering/
Junot Diaz Still “Yet to Decide” Whether to Run for President,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/junot-diaz-still-yet-to-decide-whether-to-run-for-president/
Maroon Considering Reporting News,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/maroon-considering-reporting-news/
Admissions Office Releases Class of 2019 Dick Statistics,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/admissions-office-releases-class-of-2019-dick-statistics/
Financially Struggling Rainbow to Cut Indigo,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/financially-struggling-rainbow-to-cut-indigo/
Twitter Beef Between Dean Ellison and the Major Activities Board: Explained,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/twitter-beef-between-dean-ellison-and-the-major-activities-board-explained/
Lactose Intolerance No Longer Allowed on Campus,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/lactose-intolerance-no-longer-allowed-on-campus/
The Next Final Frontier After Space is My Parent’s Attic,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2013/03/16/the-next-final-frontier-after-space-is-my-parents-attic/
